id,model,SKU,scaned_images_path,website_images_path,category,source,first_date,semi,avg_of_stones,craeted_at,updated_at
7564,5-1880,G51880,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2023-11-10,2024-04-22
7565,5-1881,G51881,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2023-11-10,2024-04-22
7566,5-1882,G51882,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2023-11-10,2024-04-22
7567,5-1883,G51883,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2023-11-10,2024-04-22
7568,5-1884,G51884,H:\Gold-Models\,H:\Gold-Models\,**,France- Market,France- Market, ,Not Available,2023-11-09,2024-04-22
7569,5-1885,G51885,H:\Gold-Models\,H:\Gold-Models\,***, production,12/08/2023, ,Not Available,2023-08-12,2024-04-22
7570,5-1886,G51886,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-01-20,2024-04-22
7571,5-1887,G51887,H:\Gold-Models\,H:\Gold-Models\, , production,15/08/2023, ,Not Available,2023-12-26,2024-04-22
7572,5-1888,G51888,H:\Gold-Models\,H:\Gold-Models\, , production,09/09/2023, ,Not Available,2023-09-11,2024-04-22
7573,5-1889,G51889,H:\Gold-Models\,H:\Gold-Models\, , production,Was Order, ,Not Available,2023-12-22,2024-04-22
7574,5-1890,G51890,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2023-09-28,2024-04-22
7575,5-1891,G51891,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-03-27,2024-04-22
7576,5-1892,G51892,H:\Gold-Models\,H:\Gold-Models\, , production,03/10/2023,Semi,0.28,2023-10-03,2024-04-22
7577,5-1893,G51893,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2023-11-10,2024-04-22
7578,5-1894,G51894,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2023-10-07,2024-04-22
7579,5-1895,G51895,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2023-10-07,2024-04-22
7580,5-1896-A,G51896A,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2023-12-19,2024-04-22
7581,5-1896-B,G51896B,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-12-19,2024-04-22
7582,5-1896,G51896,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2023-12-19,2024-04-22
7583,5-1897,G51897,H:\Gold-Models\,H:\Gold-Models\,*,France,France,Semi france,0.03,2023-10-07,2024-04-22
7584,5-1898-A,G51898A,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2023-10-07,2024-04-22
7585,5-1898-B,G51898B,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2023-10-07,2024-04-22
7586,5-1898,G51898,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2023-10-07,2024-04-22
7587,5-1899,G51899,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2023-10-07,2024-04-22
7588,May-00,G51900,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2023-10-09,2024-04-22
7589,May-01,G51901,H:\Gold-Models\,H:\Gold-Models\, , production,14/10/2023,Semi,Not Available,2023-10-14,2024-04-22
7590,May-02,G51902,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh & Meşe,Turkish Imseeh & Meşe, ,Not Available,2023-10-21,2024-04-22
7591,May-03,G51903,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7592,May-04,G51904,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7593,May-05,G51905,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2023-10-20,2024-04-22
7594,5-1906-A,G51906A,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7595,5-1906-B,G51906B,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7596,5-1906-C,G51906C,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7597,May-06,G51906,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2023-10-23,2024-04-22
7598,May-07,G51907,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh & Meşe,Turkish Imseeh & Meşe, ,Not Available,2023-10-21,2024-04-22
7599,May-08,G51908,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7600,5-1909-A,G51909A,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-10-21,2024-04-22
7601,5-1909-B,G51909B,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-10-21,2024-04-22
7602,5-1909-C,G51909C,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-21,2024-04-22
7603,May-09,G51909,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2023-10-21,2024-04-22
7604,May-10,G51910,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7605,May-11,G51911,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7606,May-12,G51912,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7607,May-13,G51913,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7608,May-14,G51914,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7609,May-15,G51915,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7610,May-16,G51916,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7611,May-17,G51917,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7612,May-18,G51918,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7613,May-19,G51919,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7614,May-20,G51920,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7615,May-21,G51921,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2023-10-20,2024-04-22
7616,May-22,G51922,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2023-10-18,2024-04-22
7617,May-23,G51923,H:\Gold-Models\,H:\Gold-Models\,***, production,06/11/2023, ,Not Available,2023-10-18,2024-04-22
7618,May-24,G51924,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market,PRL,Not Available,2023-10-18,2024-04-22
7619,May-25,G51925,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-10-23,2024-04-22
7620,May-26,G51926,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-11-08,2024-04-22
7621,May-27,G51927,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Meşe,Turkish Meşe, ,Not Available,2023-11-09,2024-04-22
7622,May-28,G51928,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-11-09,2024-04-22
7623,May-29,G51929,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-11-09,2024-04-22
7624,May-30,G51930,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Meşe,Turkish Meşe, ,Not Available,2023-10-23,2024-04-22
7625,May-31,G51931,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Trioro,Turkish Trioro, ,Not Available,2023-10-21,2024-04-22
7626,May-32,G51932,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2023-10-28,2024-04-22
7627,May-33,G51933,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Meşe,Turkish Meşe, ,Not Available,2023-11-03,2024-04-22
7628,May-34,G51934,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2023-11-09,2024-04-22
7629,May-35,G51935,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2023-11-09,2024-04-22
7630,May-36,G51936,H:\Gold-Models\,H:\Gold-Models\,***, production,25/11/2023, ,Not Available,2023-11-25,2024-04-22
7631,May-37,G51937,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2023-11-25,2024-04-22
7632,May-38,G51938,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2023-11-25,2024-04-22
7633,May-39,G51939,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2023-12-04,2024-04-22
7634,May-40,G51940,H:\Gold-Models\,H:\Gold-Models\,**,France- Market,France- Market, ,Not Available,2023-12-08,2024-04-22
7635,May-41,G51941,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,0.05,2023-12-14,2024-04-22
7636,May-42,G51942,H:\Gold-Models\,H:\Gold-Models\,**, production,23/12/2023,Semi,0.2,2023-12-23,2024-04-22
7637,May-43,G51943,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,0.02,2023-12-27,2024-04-22
7638,May-44,G51944,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2023-12-27,2024-04-22
7639,May-45,G51945,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-01-06,2024-04-22
7640,May-46,G51946,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-01-16,2024-04-22
7641,May-47,G51947,H:\Gold-Models\,H:\Gold-Models\,**,Market,Market, ,Not Available,2024-01-22,2024-04-22
7642,May-48,G51948,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2024-01-31,2024-04-22
7643,May-49,G51949,H:\Gold-Models\,H:\Gold-Models\,**,France,France,Semi,3,2024-01-26,2024-04-22
7644,May-50,G51950,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-01-26,2024-04-22
7645,May-51,G51951,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-01-26,2024-04-22
7646,5-1952-A,G51952A,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-01-26,2024-04-22
7647,5-1952-B,G51952B,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-01-26,2024-04-22
7648,May-52,G51952,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-01-26,2024-04-22
7649,5-1953-A,G51953A,H:\Gold-Models\,H:\Gold-Models\,***,France,France, ,Not Available,2024-01-26,2024-04-22
7650,5-1953-b,G51953b,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2024-01-26,2024-04-22
7651,May-53,G51953,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-01-26,2024-04-22
7652,May-54,G51954,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-01-26,2024-04-22
7653,May-55,G51955,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-01-29,2024-04-22
7654,May-56,G51956,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-01-29,2024-04-22
7655,May-57,G51957,H:\Gold-Models\,H:\Gold-Models\,***, production,01/02/2024, ,Not Available,2024-02-02,2024-04-22
7656,May-58,G51958,H:\Gold-Models\,H:\Gold-Models\,***,France,France, ,Not Available,2024-02-09,2024-04-22
7657,May-59,G51959,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-02-09,2024-04-22
7658,May-60,G51960,H:\Gold-Models\,H:\Gold-Models\,***, production,31/01/2024, ,Not Available,2024-02-14,2024-04-22
7659,May-61,G51961,H:\Gold-Models\,H:\Gold-Models\,***, production,31/01/2024, ,Not Available,2024-02-20,2024-04-22
7660,May-62,G51962,H:\Gold-Models\,H:\Gold-Models\,***, production,31/01/2024, ,Not Available,2024-02-28,2024-04-22
7661,May-63,G51963,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-03-06,2024-04-22
7662,May-64,G51964,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-03-06,2024-04-22
7663,May-65,G51965,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-03-06,2024-04-22
7664,May-66,G51966,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-03-06,2024-04-22
7665,May-67,G51967,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7666,May-68,G51968,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7667,May-69,G51969,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7668,May-70,G51970,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7669,May-71,G51971,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7670,May-72,G51972,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7671,May-73,G51973,H:\Gold-Models\,H:\Gold-Models\, , production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7672,May-74,G51974,H:\Gold-Models\,H:\Gold-Models\,**, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7673,May-75,G51975,H:\Gold-Models\,H:\Gold-Models\,***, production,18/03/2024, ,Not Available,2024-10-30,2024-12-05
7674,May-76,G51976,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-03-08,2024-04-22
7675,May-77,G51977,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-03-11,2024-04-22
7676,May-78,G51978,H:\Gold-Models\,H:\Gold-Models\,**,Market,Market, ,Not Available,2024-03-16,2024-04-22
7677,May-79,G51979,H:\Gold-Models\,H:\Gold-Models\, , production,28/03/2024, ,Not Available,2024-03-28,2024-04-22
7678,May-81,G51981,H:\Gold-Models\,H:\Gold-Models\,**,Market,Market, ,Not Available,2024-10-30,2024-12-05
7679,May-82,G51982,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-10-30,2024-12-05
7680,May-83,G51983,H:\Gold-Models\,H:\Gold-Models\,***, production,03/05/2024, ,Not Available,2024-10-30,2024-12-05
7681,May-84,G51984,H:\Gold-Models\,H:\Gold-Models\,***, production,03/05/2024, ,Not Available,2024-10-30,2024-12-05
7682,May-85,G51985,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-09-03,2024-12-05
7683,May-86,G51986,H:\Gold-Models\,H:\Gold-Models\,**,Market,Market, ,Not Available,2024-10-30,2024-12-05
7684,May-91,G51991,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-10-30,2024-12-05
7685,May-92,G51992,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-10-30,2024-12-05
7686,May-95,G51995,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2024-10-30,2024-12-05
7687,May-96,G51996,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-10-30,2024-12-05
7688,May-97,G51997,H:\Gold-Models\,H:\Gold-Models\,**,Market,Market, ,Not Available,2024-10-30,2024-12-05
7689,May-98,G51998,H:\Gold-Models\,H:\Gold-Models\,***, production,23/05/2024, ,Not Available,2024-10-25,2024-12-05
7690,May-99,G51999,H:\Gold-Models\,H:\Gold-Models\,***, production,24/05/2024,Semi,0.13,2024-10-25,2024-12-05
7691,May-00,G52000,H:\Gold-Models\,H:\Gold-Models\,*,Market,Market, ,Not Available,2024-05-28,2024-12-05
7692,May-01,G52001,H:\Gold-Models\,H:\Gold-Models\,***, production,29/05/2024,Semi,0.08,2024-05-28,2024-12-05
7693,May-02,G52002,H:\Gold-Models\,H:\Gold-Models\,***, production,03/06/2024,Semi,0.03,2024-06-03,2024-12-05
7694,May-03,G52003,H:\Gold-Models\,H:\Gold-Models\,***, production,03/06/2024,Semi,0.05,2024-06-03,2024-12-05
7695,5-2004-A,G52004A,H:\Gold-Models\,H:\Gold-Models\,**, production,08/06/2024, ,Not Available,2024-06-08,2024-12-05
7696,5-2004-B,G52004B,H:\Gold-Models\,H:\Gold-Models\,**, production,08/06/2024, ,Not Available,2024-06-08,2024-12-05
7697,5-2004-C,G52004C,H:\Gold-Models\,H:\Gold-Models\,**, production,08/06/2024, ,Not Available,2024-06-08,2024-12-05
7698,May-04,G52004,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-06-08,2024-12-05
7699,5-2005-A,G52005A,H:\Gold-Models\,H:\Gold-Models\,**, production,08/06/2024, ,Not Available,2024-06-08,2024-12-05
7700,5-2005-B,G52005B,H:\Gold-Models\,H:\Gold-Models\,**, production,08/06/2024, ,Not Available,2024-06-08,2024-12-05
7701,5-2005-C,G52005C,H:\Gold-Models\,H:\Gold-Models\,**, production,08/06/2024, ,Not Available,2024-06-08,2024-12-05
7702,May-05,G52005,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-06-08,2024-12-05
7703,5-2006-A,G52006A,H:\Gold-Models\,H:\Gold-Models\,***, production,26/06/2024, ,Not Available,2024-10-21,2024-12-05
7704,5-2006-B,G52006B,H:\Gold-Models\,H:\Gold-Models\,***, production,26/06/2024, ,Not Available,2024-10-21,2024-12-05
7705,May-06,G52006,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-10-21,2024-12-05
7706,May-07,G52007,H:\Gold-Models\,H:\Gold-Models\,*,Market,Market, ,Not Available,2024-10-21,2024-12-05
7707,May-08,G52008,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-10-21,2024-12-05
7708,May-09,G52009,H:\Gold-Models\,H:\Gold-Models\, ,France,France, ,Not Available,2024-10-21,2024-12-05
7709,May-10,G52010,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-10-21,2024-12-05
7710,5-2011-A,G52011A,H:\Gold-Models\,H:\Gold-Models\,***, production,12/07/2024,Semi,0.37,2024-10-21,2024-12-05
7711,5-2011-B,G52011B,H:\Gold-Models\,H:\Gold-Models\,***, production,12/07/2024,Semi,0.26,2024-10-21,2024-12-05
7712,May-11,G52011,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-10-21,2024-12-05
7713,May-12,G52012,H:\Gold-Models\,H:\Gold-Models\,***, production,Was Order, ,Not Available,2024-10-21,2024-12-05
7714,May-13,G52013,H:\Gold-Models\,H:\Gold-Models\,*,Market,Market, ,Not Available,2024-11-16,2024-12-05
7715,May-14,G52014,H:\Gold-Models\,H:\Gold-Models\,***, production,06/08/2024, ,Not Available,2024-10-21,2024-12-05
7716,May-15,G52015,H:\Gold-Models\,H:\Gold-Models\,***, production,28/08/2024, ,Not Available,2024-10-21,2024-12-05
7717,May-16,G52016,H:\Gold-Models\,H:\Gold-Models\,***, production,06/08/2024, ,Not Available,2024-10-21,2024-12-05
7718,May-17,G52017,H:\Gold-Models\,H:\Gold-Models\,***, production,05/08/2024, ,Not Available,2024-10-21,2024-12-05
7719,May-18,G52018,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2024-10-21,2024-12-05
7720,5-2019-A,G52019A,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2024-09-30,2024-12-05
7721,5-2019-B,G52019B,H:\Gold-Models\,H:\Gold-Models\,***, production,27/09/2024, ,Not Available,2024-09-30,2024-12-05
7722,May-19,G52019,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-09-30,2024-12-05
7723,5-2020-A,G52020A,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2024-09-30,2024-12-05
7724,5-2020-B,G52020B,H:\Gold-Models\,H:\Gold-Models\,***, production,27/09/2024, ,Not Available,2024-09-30,2024-12-05
7725,May-20,G52020,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-09-30,2024-12-05
7726,May-21,G52021,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2024-10-21,2024-12-05
7727,May-22,G52022,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2024-10-21,2024-12-05
7728,5-2023-A,G52023A,H:\Gold-Models\,H:\Gold-Models\,**,Turkish Imseeh,Turkish Imseeh, ,Not Available,2024-09-30,2024-12-05
7729,5-2023-B,G52023B,H:\Gold-Models\,H:\Gold-Models\,***, production,27/09/2024, ,Not Available,2024-09-30,2024-12-05
7730,May-23,G52023,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-09-30,2024-12-05
7731,5-2024-A,G52024A,H:\Gold-Models\,H:\Gold-Models\, ,Turkish Imseeh,Turkish Imseeh, ,Not Available,2024-09-30,2024-12-05
7732,5-2024-B,G52024B,H:\Gold-Models\,H:\Gold-Models\,***, production,27/09/2024, ,Not Available,2024-09-30,2024-12-05
7733,May-24,G52024,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2024-10-01,2024-12-05
7734,May-25,G52025,H:\Gold-Models\,H:\Gold-Models\,*,Market,Market, ,Not Available,2024-10-01,2024-12-05
7735,May-26,G52026,H:\Gold-Models\,H:\Gold-Models\,*, production,02/08/2024, ,Not Available,2024-10-01,2024-12-05
7736,May-27,G52027,H:\Gold-Models\,H:\Gold-Models\,***, production,02/08/2024, ,Not Available,2024-10-01,2024-12-05
7737,May-28,G52028,H:\Gold-Models\,H:\Gold-Models\,***, production,08/08/2024, ,Not Available,2024-10-01,2024-12-05
7738,May-29,G52029,H:\Gold-Models\,H:\Gold-Models\,**, production,08/08/2024, ,Not Available,2024-10-01,2024-12-05
7739,May-30,G52030,H:\Gold-Models\,H:\Gold-Models\,*, production,09/08/2024, ,Not Available,2024-10-01,2024-12-05
7740,May-31,G52031,H:\Gold-Models\,H:\Gold-Models\,*,Market,Market, ,Not Available,2024-10-01,2024-12-05
7741,May-32,G52032,H:\Gold-Models\,H:\Gold-Models\,*,Market,Market, ,Not Available,2024-10-01,2024-12-05
7742,May-33,G52033,H:\Gold-Models\,H:\Gold-Models\,***, production,17/08/2024, ,Not Available,2024-10-01,2024-12-05
7743,May-34,G52034,H:\Gold-Models\,H:\Gold-Models\,***, production,17/08/2024, ,Not Available,2024-10-01,2024-12-05
7744,May-35,G52035,H:\Gold-Models\,H:\Gold-Models\,***, production,17/08/2024, ,Not Available,2024-10-01,2024-12-05
7745,May-36,G52036,H:\Gold-Models\,H:\Gold-Models\,***, production,17/08/2024, ,Not Available,2024-10-01,2024-12-05
7746,May-37,G52037,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-09-05,2024-12-05
7747,May-38,G52038,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-09-05,2024-12-05
7748,May-39,G52039,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-09-05,2024-12-05
7749,May-40,G52040,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-09-07,2024-12-05
7750,May-41,G52041,H:\Gold-Models\,H:\Gold-Models\,**,France,France, ,Not Available,2024-09-07,2024-12-05
7751,May-42,G52042,H:\Gold-Models\,H:\Gold-Models\,21,Market,Market, ,Not Available,2024-09-07,2024-12-05
7752,May-43,G52043,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-09-07,2024-12-05
7753,May-44,G52044,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,2024-09-10,2024-12-05
7754,May-45,G52045,H:\Gold-Models\,H:\Gold-Models\,*,Market,Market, ,Not Available,2024-09-10,2024-12-05
7755,May-46,G52046,H:\Gold-Models\,H:\Gold-Models\,*,France,France, ,Not Available,2024-09-12,2024-12-05
