id,model,SKU,scaned_images_path,website_images_path,category,source,first_date,semi,avg_of_stones,craeted_at,updated_at
8981,7-1099,G71099,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,1.27,11/04/2023,22/04/2024
8982,7-1100,G71100,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,0.85,11/04/2023,22/04/2024
8983,7-1101,G71101,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,02/11/2019,22/04/2024
8984,7-1102,G71102,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,0.55,11/04/2023,22/04/2024
8985,7-1103,G71103,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,02/11/2019,22/04/2024
8986,7-1104,G71104,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,02/11/2019,22/04/2024
8987,7-1105,G71105,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,02/11/2019,22/04/2024
8988,7-1106,G71106,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,02/11/2019,22/04/2024
8989,7-1107,G71107,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,1.08,11/04/2023,22/04/2024
8990,7-1108,G71108,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,02/11/2019,22/04/2024
8991,7-1109,G71109,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,02/11/2019,22/04/2024
8992,7-1110,G71110,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,11/04/2023,22/04/2024
8993,7-1111,G71111,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,26/11/2019,22/04/2024
8994,7-1112,G71112,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,0.19,26/11/2019,22/04/2024
8995,7-1113-A,G71113A,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
8996,7-1113-B,G71113B,H:\Gold-Models\,H:\Gold-Models\, , production,15/08/2020, ,Not Available,26/11/2019,22/04/2024
8997,7-1114,G71114,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,26/11/2019,22/04/2024
8998,7-1115,G71115,H:\Gold-Models\,H:\Gold-Models\,*, production,OLD, ,Not Available,15/08/2022,22/04/2024
8999,7-1116,G71116,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,26/11/2019,22/04/2024
9000,7-1117,G71117,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
9001,7-1118,G71118,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
9002,7-1119,G71119,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,26/11/2019,22/04/2024
9003,7-1120,G71120,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
9004,7-1121,G71121,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,26/11/2019,22/04/2024
9005,7-1122,G71122,H:\Gold-Models\,H:\Gold-Models\, , production,28/09/2020,Semi,0.19,26/11/2019,22/04/2024
9006,7-1123,G71123,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,11/04/2023,22/04/2024
9007,7-1124-A,G71124A,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
9008,7-1124-B,G71124B,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
9009,7-1124-C,G71124C,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
9010,7-1124-D,G71124D,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,26/11/2019,22/04/2024
9011,7-1125-A,G71125A,H:\Gold-Models\,H:\Gold-Models\,*, production,OLD,Malachite,0.15,11/04/2023,22/04/2024
9012,7-1125-B,G71125B,H:\Gold-Models\,H:\Gold-Models\,*, production,OLD,Faroz,0.10,11/04/2023,22/04/2024
9013,7-1126-A,G71126A,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,08/08/2023,22/04/2024
9014,7-1126-B,G71126B,H:\Gold-Models\,H:\Gold-Models\,**, production,OLD,Malachite,0.15,11/04/2023,22/04/2024
9015,7-1126,G71126,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,08/08/2023,22/04/2024
9016,7-1127-A,G71127A,H:\Gold-Models\,H:\Gold-Models\,**, production,OLD,Faroz,0.10,11/04/2023,22/04/2024
9017,7-1127-B,G71127B,H:\Gold-Models\,H:\Gold-Models\,**, production,OLD,Malachite,0.15,28/09/2023,22/04/2024
9018,7-1127,G71127,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,28/09/2023,22/04/2024
9019,7-1128,G71128,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,0.42,07/12/2019,22/04/2024
9020,7-1129,G71129,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,0.22,27/10/2023,22/04/2024
9021,7-1130,G71130,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,22/03/2023,22/04/2024
9022,7-1131,G71131,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,21/02/2020,22/04/2024
9023,7-1132-A,G71132A,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,18/03/2023,22/04/2024
9024,7-1132-B,G71132B,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,18/03/2023,22/04/2024
9025,7-1132,G71132,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,09/06/2023,22/04/2024
9026,7-1133-A,G71133A,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,1.37,06/01/2023,22/04/2024
9027,7-1133-B,G71133B,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,1.37,21/02/2020,22/04/2024
9028,7-1133,G71133,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,10/06/2023,22/04/2024
9029,7-1134,G71134,H:\Gold-Models\,H:\Gold-Models\,*, production,OLD, ,0.95,01/06/2023,22/04/2024
9030,7-1135,G71135,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,21/02/2020,22/04/2024
9031,7-1136,G71136,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,18/01/2023,22/04/2024
9032,7-1137,G71137,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,09/03/2023,22/04/2024
9033,7-1138-A,G71138A,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,0.23,08/03/2023,22/04/2024
9034,7-1138-B,G71138B,H:\Gold-Models\,H:\Gold-Models\,***, production,25/08/2020,Semi,0.18,11/03/2023,22/04/2024
9035,7-1138-C,G71138C,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD,Semi,0.21,04/03/2023,22/04/2024
9036,7-1138,G71138,H:\Gold-Models\,H:\Gold-Models\, , production, , ,0.21,16/06/2023,22/04/2024
9037,7-1139,G71139,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,02/03/2020,22/04/2024
9038,7-1140,G71140,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,07/03/2020,22/04/2024
9039,7-1141,G71141,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9040,7-1142,G71142,H:\Gold-Models\,H:\Gold-Models\, , production,18/07/2020, ,Not Available,27/01/2021,22/04/2024
9041,7-1143,G71143,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9042,7-1144,G71144,H:\Gold-Models\,H:\Gold-Models\,**, production,OLD,Semi,0.37,12/08/2022,22/04/2024
9043,7-1145,G71145,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9044,7-1146,G71146,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9045,7-1147,G71147,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,10/10/2022,22/04/2024
9046,7-1148,G71148,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,09/05/2023,22/04/2024
9047,7-1149,G71149,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9048,7-1150,G71150,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,14/04/2021,22/04/2024
9049,7-1151,G71151,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,12/08/2022,22/04/2024
9050,7-1152,G71152,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9051,7-1153,G71153,H:\Gold-Models\,H:\Gold-Models\,*, production,OLD, ,Not Available,01/06/2023,22/04/2024
9052,7-1154-A,G71154A,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,27/01/2021,22/04/2024
9053,7-1154-B,G71154B,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,27/01/2021,22/04/2024
9054,7-1155,G71155,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9055,7-1156,G71156,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,27/01/2021,22/04/2024
9056,7-1157,G71157,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,27/01/2021,22/04/2024
9057,7-1158,G71158,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,27/01/2021,22/04/2024
9058,7-1159,G71159,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,12/08/2022,22/04/2024
9059,7-1160,G71160,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9060,7-1161,G71161,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9061,7-1162,G71162,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9062,7-1163,G71163,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9063,7-1164-A,G71164A,H:\Gold-Models\,H:\Gold-Models\,*, production,OLD, ,Not Available,14/06/2023,22/04/2024
9064,7-1164-B,G71164B,H:\Gold-Models\,H:\Gold-Models\, , production,14/06/2023, ,Not Available,14/06/2023,22/04/2024
9065,7-1164,G71164,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,14/06/2023,22/04/2024
9066,7-1165,G71165,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,27/01/2021,22/04/2024
9067,7-1166,G71166,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,27/01/2021,22/04/2024
9068,7-1167,G71167,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,11/09/2021,22/04/2024
9069,7-1168,G71168,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,10/01/2024,22/04/2024
9070,7-1169,G71169,H:\Gold-Models\,H:\Gold-Models\, , production,15/08/2020, ,Not Available,27/07/2020,22/04/2024
9071,7-1170,G71170,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,29/07/2020,22/04/2024
9072,7-1171,G71171,H:\Gold-Models\,H:\Gold-Models\, , production,17/08/2020, ,Not Available,12/04/2023,22/04/2024
9073,7-1172,G71172,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,02/09/2020,22/04/2024
9074,7-1173-A,G71173A,H:\Gold-Models\,H:\Gold-Models\,***, production,25/09/2020,Semi,0.26,07/09/2023,22/04/2024
9075,7-1173-B,G71173B,H:\Gold-Models\,H:\Gold-Models\,***, production,24/09/2020,Semi,0.30,07/09/2023,22/04/2024
9076,7-1173-C,G71173C,H:\Gold-Models\,H:\Gold-Models\, , production,25/09/2020,Semi,Not Available,07/09/2023,22/04/2024
9077,7-1173-D,G71173D,H:\Gold-Models\,H:\Gold-Models\, , production,13/09/2020,Semi,Not Available,07/09/2023,22/04/2024
9078,7-1173-E,G71173E,H:\Gold-Models\,H:\Gold-Models\, , production,13/09/2020, ,Not Available,27/01/2021,22/04/2024
9079,7-1173-F,G71173F,H:\Gold-Models\,H:\Gold-Models\, , production,24/09/2020, ,Not Available,27/01/2021,22/04/2024
9080,7-1173-G,G71173G,H:\Gold-Models\,H:\Gold-Models\, , production,13/09/2020, ,Not Available,27/01/2021,22/04/2024
9081,7-1173-H,G71173H,H:\Gold-Models\,H:\Gold-Models\, , production,24/09/2020, ,Not Available,27/01/2021,22/04/2024
9082,7-1173-I,G71173I,H:\Gold-Models\,H:\Gold-Models\, , production,13/09/2020, ,Not Available,27/01/2021,22/04/2024
9083,7-1173,G71173,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,07/09/2023,22/04/2024
9084,7-1174,G71174,H:\Gold-Models\,H:\Gold-Models\, ,Market,Market, ,Not Available,21/12/2023,22/04/2024
9085,7-1175,G71175,H:\Gold-Models\,H:\Gold-Models\,***, production,26/09/2020, ,Not Available,18/01/2023,22/04/2024
9086,7-1176,G71176,H:\Gold-Models\,H:\Gold-Models\,***, production,26/09/2020, ,Not Available,26/09/2020,22/04/2024
